"Date.Local","Arithmetic.Mean","X1st.Max.Value","X1st.Max.Hour","County.Name","City.Name"
"2023-06-27","0.595833","0.7","13","Duval","Jacksonville"
"2023-06-28","0.6","0.8","22","Duval","Jacksonville"
"2023-06-29","0.613636","0.8","6","Duval","Jacksonville"
"2023-06-30","0.6625","0.8","5","Duval","Jacksonville"
"2023-01-01","0.6","1","23","Duval","Jacksonville"
"2023-01-02","0.766667","1.2","3","Duval","Jacksonville"
"2023-01-03","0.604167","0.7","9","Duval","Jacksonville"
"2023-01-04","0.570833","0.6","0","Duval","Jacksonville"
"2023-01-05","0.558333","0.7","20","Duval","Jacksonville"
"2023-01-06","0.566667","0.9","22","Duval","Jacksonville"
"2023-01-07","0.854167","1.3","3","Duval","Jacksonville"
"2023-01-08","0.841667","1.2","4","Duval","Jacksonville"
"2023-01-09","0.6","0.7","20","Duval","Jacksonville"
"2023-01-10","0.70625","0.8","7","Duval","Jacksonville"
"2023-01-11","0.566667","0.8","0","Duval","Jacksonville"
"2023-01-12","0.383333","0.5","11","Duval","Jacksonville"
"2023-01-13","0.304167","0.4","0","Duval","Jacksonville"
"2023-01-14","0.379167","0.5","20","Duval","Jacksonville"
"2023-01-15","0.4375","0.6","23","Duval","Jacksonville"
"2023-01-16","0.775","1.1","7","Duval","Jacksonville"
"2023-01-17","0.6125","0.7","6","Duval","Jacksonville"
"2023-01-18","0.554167","0.6","8","Duval","Jacksonville"
"2023-01-19","0.570833","0.6","7","Duval","Jacksonville"
"2023-01-20","0.575","0.7","20","Duval","Jacksonville"
"2023-01-21","0.508333","0.7","0","Duval","Jacksonville"
"2023-01-22","0.483333","0.5","0","Duval","Jacksonville"
"2023-01-23","0.458333","0.5","0","Duval","Jacksonville"
"2023-01-24","0.475","0.5","0","Duval","Jacksonville"
"2023-01-25","0.533333","0.6","15","Duval","Jacksonville"
"2023-01-26","0.4875","0.6","20","Duval","Jacksonville"
"2023-01-27","0.541667","0.9","23","Duval","Jacksonville"
"2023-01-28","0.6375","0.9","0","Duval","Jacksonville"
"2023-01-29","0.554167","0.6","10","Duval","Jacksonville"
"2023-01-30","0.679167","0.9","20","Duval","Jacksonville"
"2023-01-31","0.704167","0.9","0","Duval","Jacksonville"
"2023-02-01","0.7125","0.8","21","Duval","Jacksonville"
"2023-02-02","0.704167","0.8","0","Duval","Jacksonville"
"2023-02-03","0.541667","0.7","0","Duval","Jacksonville"
"2023-02-04","0.529167","0.7","0","Duval","Jacksonville"
"2023-02-05","0.45","0.6","22","Duval","Jacksonville"
"2023-02-06","0.6625","0.8","4","Duval","Jacksonville"
"2023-02-07","0.695833","0.9","8","Duval","Jacksonville"
"2023-02-08","0.670833","0.8","8","Duval","Jacksonville"
"2023-02-09","0.55","0.7","9","Duval","Jacksonville"
"2023-02-10","0.4375","0.5","7","Duval","Jacksonville"
"2023-02-11","0.354167","0.5","1","Duval","Jacksonville"
"2023-02-12","0.2875","0.3","0","Duval","Jacksonville"
"2023-02-13","0.379167","0.6","22","Duval","Jacksonville"
"2023-02-14","0.5","0.6","8","Duval","Jacksonville"
"2023-02-15","0.525","0.7","11","Duval","Jacksonville"
"2023-02-16","0.5125","0.6","8","Duval","Jacksonville"
"2023-02-17","0.491667","0.5","0","Duval","Jacksonville"
"2023-02-18","0.3125","0.4","0","Duval","Jacksonville"
"2023-02-19","0.429167","0.5","11","Duval","Jacksonville"
"2023-02-20","0.529167","0.6","12","Duval","Jacksonville"
"2023-02-21","0.504167","0.6","17","Duval","Jacksonville"
"2023-02-22","0.566667","0.7","21","Duval","Jacksonville"
"2023-02-23","0.670833","0.7","0","Duval","Jacksonville"
"2023-02-24","0.629167","0.7","0","Duval","Jacksonville"
"2023-02-25","0.625","0.7","18","Duval","Jacksonville"
"2023-02-26","0.6","0.7","0","Duval","Jacksonville"
"2023-02-27","0.545833","0.6","0","Duval","Jacksonville"
"2023-02-28","0.545833","0.7","18","Duval","Jacksonville"
"2023-03-01","0.5875","0.7","18","Duval","Jacksonville"
"2023-03-02","0.629167","0.8","23","Duval","Jacksonville"
"2023-03-03","0.6875","0.8","0","Duval","Jacksonville"
"2023-03-04","0.595833","0.7","20","Duval","Jacksonville"
"2023-03-05","0.5625","0.7","0","Duval","Jacksonville"
"2023-03-06","0.591667","0.7","10","Duval","Jacksonville"
"2023-03-07","0.654167","0.8","20","Duval","Jacksonville"
"2023-03-08","0.55","0.9","0","Duval","Jacksonville"
"2023-03-09","0.408333","0.5","7","Duval","Jacksonville"
"2023-03-10","0.483333","0.5","0","Duval","Jacksonville"
"2023-03-11","0.420833","0.5","0","Duval","Jacksonville"
"2023-03-12","0.545833","0.6","3","Duval","Jacksonville"
"2023-03-13","0.4875","0.6","20","Duval","Jacksonville"
"2023-03-14","0.395833","0.6","0","Duval","Jacksonville"
"2023-03-15","0.379167","0.6","23","Duval","Jacksonville"
"2023-03-16","0.641667","0.9","5","Duval","Jacksonville"
"2023-03-17","0.541667","0.6","8","Duval","Jacksonville"
"2023-03-18","0.4875","0.5","0","Duval","Jacksonville"
"2023-03-19","0.425","0.5","0","Duval","Jacksonville"
"2023-03-20","0.395833","0.5","21","Duval","Jacksonville"
"2023-03-21","0.529167","0.6","1","Duval","Jacksonville"
"2023-03-22","0.545833","0.6","7","Duval","Jacksonville"
"2023-03-23","0.6125","0.7","7","Duval","Jacksonville"
"2023-03-24","0.6375","0.7","10","Duval","Jacksonville"
"2023-03-25","0.658333","0.7","0","Duval","Jacksonville"
"2023-03-26","0.65","0.7","0","Duval","Jacksonville"
"2023-03-27","0.683333","0.7","0","Duval","Jacksonville"
"2023-03-28","0.704167","0.8","8","Duval","Jacksonville"
"2023-03-29","0.516667","0.6","0","Duval","Jacksonville"
"2023-03-30","0.575","0.7","7","Duval","Jacksonville"
"2023-03-31","0.6625","0.8","7","Duval","Jacksonville"
"2023-04-01","0.658333","0.7","10","Duval","Jacksonville"
"2023-04-02","0.620833","0.7","0","Duval","Jacksonville"
"2023-04-03","0.720833","0.8","11","Duval","Jacksonville"
"2023-04-04","0.766667","0.9","7","Duval","Jacksonville"
"2023-04-05","0.704167","0.8","8","Duval","Jacksonville"
"2023-04-06","0.472222","0.7","9","Duval","Jacksonville"
"2023-04-07","0.35","0.4","7","Duval","Jacksonville"
"2023-04-08","0.3","0.3","0","Duval","Jacksonville"
"2023-04-09","0.2125","0.4","23","Duval","Jacksonville"
"2023-04-10","0.254167","0.4","0","Duval","Jacksonville"
"2023-04-11","0.2","0.2","0","Duval","Jacksonville"
"2023-04-12","0.229167","0.3","6","Duval","Jacksonville"
"2023-04-13","0.333333","0.4","12","Duval","Jacksonville"
"2023-04-14","0.45","0.6","10","Duval","Jacksonville"
"2023-04-15","0.4","0.4","0","Duval","Jacksonville"
"2023-04-16","0.383333","0.4","0","Duval","Jacksonville"
"2023-04-17","0.333333","0.4","0","Duval","Jacksonville"
"2023-04-18","0.383333","0.5","5","Duval","Jacksonville"
"2023-04-19","0.508333","0.7","8","Duval","Jacksonville"
"2023-04-20","0.458333","0.5","0","Duval","Jacksonville"
"2023-04-21","0.404167","0.5","6","Duval","Jacksonville"
"2023-04-22","0.458333","0.5","8","Duval","Jacksonville"
"2023-04-23","0.3125","0.4","0","Duval","Jacksonville"
"2023-04-24","0.383333","0.4","4","Duval","Jacksonville"
"2023-04-25","0.4","0.4","0","Duval","Jacksonville"
"2023-04-26","0.4","0.4","0","Duval","Jacksonville"
"2023-04-27","0.441667","0.5","14","Duval","Jacksonville"
"2023-04-28","0.570833","0.7","12","Duval","Jacksonville"
"2023-04-29","0.554167","0.6","0","Duval","Jacksonville"
"2023-04-30","0.416667","0.5","0","Duval","Jacksonville"
"2023-05-01","0.4875","0.6","9","Duval","Jacksonville"
"2023-05-02","0.425","0.5","16","Duval","Jacksonville"
"2023-05-03","0.408333","0.5","20","Duval","Jacksonville"
"2023-05-04","0.455556","0.5","0","Duval","Jacksonville"
"2023-05-05","0.408333","0.5","1","Duval","Jacksonville"
"2023-05-06","0.35","0.4","0","Duval","Jacksonville"
"2023-05-07","0.366667","0.4","0","Duval","Jacksonville"
"2023-05-08","0.4875","0.6","10","Duval","Jacksonville"
"2023-05-09","0.516667","0.6","11","Duval","Jacksonville"
"2023-05-10","0.495833","0.6","0","Duval","Jacksonville"
"2023-05-11","0.4","0.4","0","Duval","Jacksonville"
"2023-05-12","0.425","0.5","8","Duval","Jacksonville"
"2023-05-13","0.408333","0.5","12","Duval","Jacksonville"
"2023-05-14","0.425","0.5","0","Duval","Jacksonville"
"2023-05-15","0.4","0.4","0","Duval","Jacksonville"
"2023-05-16","0.504167","0.6","20","Duval","Jacksonville"
"2023-05-17","0.575","0.6","0","Duval","Jacksonville"
"2023-05-18","0.5625","0.6","0","Duval","Jacksonville"
"2023-05-19","0.429167","0.5","0","Duval","Jacksonville"
"2023-05-20","0.408333","0.5","11","Duval","Jacksonville"
"2023-05-21","0.495833","0.5","1","Duval","Jacksonville"
"2023-05-22","0.470833","0.5","0","Duval","Jacksonville"
"2023-05-23","0.45","0.5","7","Duval","Jacksonville"
"2023-05-24","0.4","0.4","0","Duval","Jacksonville"
"2023-05-25","0.408333","0.5","11","Duval","Jacksonville"
"2023-05-26","0.4","0.4","0","Duval","Jacksonville"
"2023-05-27","0.375","0.5","22","Duval","Jacksonville"
"2023-05-28","0.4875","0.6","22","Duval","Jacksonville"
"2023-05-29","0.608333","0.7","22","Duval","Jacksonville"
"2023-05-30","0.695833","0.8","5","Duval","Jacksonville"
"2023-05-31","0.504167","0.6","6","Duval","Jacksonville"
"2023-06-01","0.4","0.4","0","Duval","Jacksonville"
"2023-06-02","0.379167","0.4","0","Duval","Jacksonville"
"2023-06-03","0.4","0.4","0","Duval","Jacksonville"
"2023-06-04","0.4","0.4","0","Duval","Jacksonville"
"2023-06-05","0.4","0.4","0","Duval","Jacksonville"
"2023-06-06","0.554167","0.6","6","Duval","Jacksonville"
"2023-06-07","0.608333","0.7","8","Duval","Jacksonville"
"2023-06-08","0.566667","0.6","0","Duval","Jacksonville"
"2023-06-09","0.566667","0.7","21","Duval","Jacksonville"
"2023-06-10","0.633333","0.7","0","Duval","Jacksonville"
"2023-06-11","0.636842","0.7","0","Duval","Jacksonville"
"2023-06-12","0.5","0.5","13","Duval","Jacksonville"
"2023-06-13","0.4875","0.6","16","Duval","Jacksonville"
"2023-06-14","0.504167","0.6","12","Duval","Jacksonville"
"2023-06-15","0.445833","0.5","0","Duval","Jacksonville"
"2023-06-16","0.5125","0.6","9","Duval","Jacksonville"
"2023-06-17","0.558333","0.6","8","Duval","Jacksonville"
"2023-06-18","0.504167","0.6","0","Duval","Jacksonville"
"2023-06-19","0.591667","0.7","7","Duval","Jacksonville"
"2023-06-20","0.575","0.7","20","Duval","Jacksonville"
"2023-06-21","0.583333","0.7","0","Duval","Jacksonville"
"2023-06-22","0.570833","0.7","21","Duval","Jacksonville"
"2023-06-23","0.558333","0.6","0","Duval","Jacksonville"
"2023-06-24","0.558333","0.7","22","Duval","Jacksonville"
"2023-06-25","0.5875","0.7","0","Duval","Jacksonville"
"2023-06-26","0.725","0.8","12","Duval","Jacksonville"
"2023-06-27","0.6","0.7","16","Duval","Jacksonville"
"2023-06-28","0.579167","0.7","23","Duval","Jacksonville"
"2023-06-29","0.654167","0.7","0","Duval","Jacksonville"
"2023-06-30","0.654167","0.7","6","Duval","Jacksonville"
"2023-07-01","0.7","0.7","0","Duval","Jacksonville"
"2023-01-01","0.368625","1.01","22","Hillsborough","Tampa"
"2023-01-02","0.203609","0.606","0","Hillsborough","Tampa"
"2023-01-03","0.2395","0.321","8","Hillsborough","Tampa"
"2023-01-04","0.230333","0.298","15","Hillsborough","Tampa"
"2023-01-05","0.290792","0.445","15","Hillsborough","Tampa"
"2023-01-06","0.349957","0.624","8","Hillsborough","Tampa"
"2023-01-07","0.351261","0.623","21","Hillsborough","Tampa"
"2023-01-08","0.278238","0.668","3","Hillsborough","Tampa"
"2023-01-09","0.309609","1.147","7","Hillsborough","Tampa"
"2023-01-10","0.284522","0.64","7","Hillsborough","Tampa"
"2023-01-11","0.5427","1.171","7","Hillsborough","Tampa"
"2023-01-19","0.212","0.337","23","Hillsborough","Tampa"
"2023-01-20","0.465292","0.832","8","Hillsborough","Tampa"
"2023-01-21","0.418565","0.57","3","Hillsborough","Tampa"
"2023-01-22","0.291792","0.451","1","Hillsborough","Tampa"
"2023-01-23","0.384917","0.6","7","Hillsborough","Tampa"
"2023-01-24","0.310542","0.463","8","Hillsborough","Tampa"
"2023-01-25","0.256286","0.423","7","Hillsborough","Tampa"
"2023-01-26","0.237261","0.424","22","Hillsborough","Tampa"
"2023-01-27","0.241217","0.404","23","Hillsborough","Tampa"
"2023-01-28","0.232391","0.351","19","Hillsborough","Tampa"
"2023-01-29","0.154348","0.527","23","Hillsborough","Tampa"
"2023-01-30","0.157208","0.393","22","Hillsborough","Tampa"
"2023-01-31","0.288952","0.646","23","Hillsborough","Tampa"
"2023-02-01","0.43187","1.291","7","Hillsborough","Tampa"
"2023-02-02","0.363208","1.387","7","Hillsborough","Tampa"
"2023-02-03","0.4305","0.591","14","Hillsborough","Tampa"
"2023-02-04","0.450667","0.587","21","Hillsborough","Tampa"
"2023-02-05","0.448708","0.62","22","Hillsborough","Tampa"
"2023-02-06","0.41825","0.827","7","Hillsborough","Tampa"
"2023-02-07","0.436083","0.658","7","Hillsborough","Tampa"
"2023-02-08","0.306182","0.717","7","Hillsborough","Tampa"
"2023-02-09","0.2285","0.415","5","Hillsborough","Tampa"
"2023-02-10","0.221708","0.278","7","Hillsborough","Tampa"
"2023-02-11","0.22275","0.299","23","Hillsborough","Tampa"
"2023-02-12","0.260583","0.326","15","Hillsborough","Tampa"
"2023-02-13","0.325783","0.633","7","Hillsborough","Tampa"
"2023-02-14","0.3987","0.966","22","Hillsborough","Tampa"
"2023-02-15","0.25319","0.949","22","Hillsborough","Tampa"
"2023-02-16","0.166478","0.334","7","Hillsborough","Tampa"
"2023-02-17","0.208958","0.284","7","Hillsborough","Tampa"
"2023-02-18","0.27713","0.363","21","Hillsborough","Tampa"
"2023-02-19","0.221087","0.389","22","Hillsborough","Tampa"
"2023-02-20","0.260875","0.889","7","Hillsborough","Tampa"
"2023-02-21","0.183708","0.319","7","Hillsborough","Tampa"
"2023-02-22","0.217083","0.321","7","Hillsborough","Tampa"
"2023-03-03","0.115286","0.138","17","Hillsborough","Tampa"
"2023-03-04","0.212667","0.347","20","Hillsborough","Tampa"
"2023-03-05","0.336375","0.458","18","Hillsborough","Tampa"
"2023-03-06","0.316958","0.636","7","Hillsborough","Tampa"
"2023-03-07","0.323708","0.433","6","Hillsborough","Tampa"
"2023-03-08","0.328708","0.59","7","Hillsborough","Tampa"
"2023-03-09","0.307867","0.48","7","Hillsborough","Tampa"
"2023-03-10","0.17175","0.243","20","Hillsborough","Tampa"
"2023-03-11","0.284435","0.628","23","Hillsborough","Tampa"
"2023-03-12","0.141706","0.573","0","Hillsborough","Tampa"
"2023-03-13","0.19887","0.284","14","Hillsborough","Tampa"
"2023-03-15","0.312778","0.44","20","Hillsborough","Tampa"
"2023-03-16","0.197625","0.381","6","Hillsborough","Tampa"
"2023-03-17","0.224","0.354","7","Hillsborough","Tampa"
"2023-03-18","0.298083","0.435","18","Hillsborough","Tampa"
"2023-03-19","0.257042","0.328","13","Hillsborough","Tampa"
"2023-03-20","0.245773","0.387","6","Hillsborough","Tampa"
"2023-03-21","0.282478","0.609","6","Hillsborough","Tampa"
"2023-03-22","0.2891","0.618","7","Hillsborough","Tampa"
"2023-04-01","0.07987","0.149","8","Hillsborough","Tampa"
"2023-04-02","0.191522","0.334","19","Hillsborough","Tampa"
"2023-04-03","0.227684","0.321","23","Hillsborough","Tampa"
"2023-04-04","0.484","0.757","6","Hillsborough","Tampa"
"2023-04-05","0.274632","0.441","6","Hillsborough","Tampa"
"2023-04-06","0.195125","0.412","20","Hillsborough","Tampa"
"2023-04-07","0.199417","0.352","18","Hillsborough","Tampa"
"2023-04-08","0.188292","0.338","18","Hillsborough","Tampa"
"2023-04-09","0.220043","0.319","0","Hillsborough","Tampa"
"2023-04-10","0.210826","0.3","6","Hillsborough","Tampa"
"2023-04-11","0.215565","0.291","7","Hillsborough","Tampa"
"2023-04-12","0.181708","0.326","7","Hillsborough","Tampa"
"2023-04-13","0.157167","0.21","19","Hillsborough","Tampa"
"2023-04-14","0.189292","0.249","7","Hillsborough","Tampa"
"2023-04-15","0.17687","0.431","4","Hillsborough","Tampa"
"2023-04-16","0.182375","0.363","20","Hillsborough","Tampa"
"2023-04-17","0.211043","0.398","7","Hillsborough","Tampa"
"2023-04-18","0.282143","0.711","7","Hillsborough","Tampa"
"2023-04-19","0.267526","0.502","6","Hillsborough","Tampa"
"2023-04-20","0.261667","0.47","7","Hillsborough","Tampa"
"2023-04-21","0.219042","0.499","6","Hillsborough","Tampa"
"2023-04-22","0.285083","0.662","9","Hillsborough","Tampa"
"2023-04-23","0.234417","0.361","2","Hillsborough","Tampa"
"2023-04-24","0.255455","0.358","6","Hillsborough","Tampa"
"2023-04-25","0.2195","0.386","18","Hillsborough","Tampa"
"2023-04-26","0.244958","0.556","6","Hillsborough","Tampa"
"2023-04-27","0.19125","0.268","7","Hillsborough","Tampa"
"2023-04-28","0.222625","0.286","7","Hillsborough","Tampa"
"2023-04-29","0.231","0.295","2","Hillsborough","Tampa"
"2023-04-30","0.242667","0.321","19","Hillsborough","Tampa"
"2023-05-01","0.256","0.543","6","Hillsborough","Tampa"
"2023-05-02","0.226542","0.349","18","Hillsborough","Tampa"
"2023-05-03","0.278273","0.517","6","Hillsborough","Tampa"
"2023-05-04","0.241348","0.584","6","Hillsborough","Tampa"
"2023-05-05","0.193565","0.437","6","Hillsborough","Tampa"
"2023-05-06","0.161542","0.389","18","Hillsborough","Tampa"
"2023-05-07","0.187208","0.285","6","Hillsborough","Tampa"
"2023-05-08","0.192583","0.312","18","Hillsborough","Tampa"
"2023-05-09","0.181826","0.303","19","Hillsborough","Tampa"
"2023-05-10","0.19887","0.467","6","Hillsborough","Tampa"
"2023-05-11","0.194739","0.369","20","Hillsborough","Tampa"
"2023-05-12","0.104583","0.203","17","Hillsborough","Tampa"
"2023-05-13","0.277174","0.506","22","Hillsborough","Tampa"
"2023-05-14","0.15787","0.311","20","Hillsborough","Tampa"
"2023-05-15","0.203","0.601","6","Hillsborough","Tampa"
"2023-05-16","0.157957","0.301","18","Hillsborough","Tampa"
"2023-05-17","0.198636","0.306","20","Hillsborough","Tampa"
"2023-05-18","0.238458","0.47","6","Hillsborough","Tampa"
"2023-05-19","0.294652","0.617","5","Hillsborough","Tampa"
"2023-05-20","0.207783","0.321","7","Hillsborough","Tampa"
"2023-05-21","0.198083","0.465","19","Hillsborough","Tampa"
"2023-05-22","0.203458","0.347","17","Hillsborough","Tampa"
"2023-05-23","0.251522","0.428","6","Hillsborough","Tampa"
"2023-05-24","0.248955","0.402","6","Hillsborough","Tampa"
"2023-05-25","0.277524","0.446","6","Hillsborough","Tampa"
"2023-05-26","0.22","0.399","6","Hillsborough","Tampa"
"2023-05-27","0.226833","0.44","23","Hillsborough","Tampa"
"2023-05-28","0.215625","0.393","23","Hillsborough","Tampa"
"2023-05-29","0.264696","0.347","20","Hillsborough","Tampa"
"2023-05-30","0.192667","0.448","6","Hillsborough","Tampa"
"2023-05-31","0.2725","0.536","6","Hillsborough","Tampa"
"2023-06-01","0.215609","0.4","7","Hillsborough","Tampa"
"2023-06-02","0.242417","0.387","6","Hillsborough","Tampa"
"2023-06-03","0.235043","0.315","6","Hillsborough","Tampa"
"2023-06-04","0.21","0.277","2","Hillsborough","Tampa"
"2023-06-05","0.243571","0.396","6","Hillsborough","Tampa"
"2023-06-06","0.202409","0.364","6","Hillsborough","Tampa"
"2023-06-07","0.128042","0.254","19","Hillsborough","Tampa"
"2023-06-08","0.17475","0.294","18","Hillsborough","Tampa"
"2023-06-09","0.207125","0.347","22","Hillsborough","Tampa"
"2023-06-10","0.19487","0.313","5","Hillsborough","Tampa"
"2023-06-11","0.088292","0.199","2","Hillsborough","Tampa"
"2023-06-12","0.184292","0.247","18","Hillsborough","Tampa"
"2023-06-13","0.168208","0.327","19","Hillsborough","Tampa"
"2023-06-14","0.129318","0.157","6","Hillsborough","Tampa"
"2023-06-15","0.174348","0.569","7","Hillsborough","Tampa"
"2023-06-16","0.160708","0.29","16","Hillsborough","Tampa"
"2023-06-17","0.150417","0.263","20","Hillsborough","Tampa"
"2023-06-18","0.211458","0.331","19","Hillsborough","Tampa"
"2023-06-19","0.1525","0.268","19","Hillsborough","Tampa"
"2023-06-20","0.132833","0.21","19","Hillsborough","Tampa"
"2023-06-21","0.171542","0.317","16","Hillsborough","Tampa"
"2023-06-22","0.158583","0.209","6","Hillsborough","Tampa"
"2023-06-23","0.182227","0.314","20","Hillsborough","Tampa"
"2023-06-24","0.2055","0.395","6","Hillsborough","Tampa"
"2023-06-25","0.211957","0.345","0","Hillsborough","Tampa"
"2023-06-26","0.122813","0.373","7","Hillsborough","Tampa"
"2023-06-27","0.137043","0.225","8","Hillsborough","Tampa"
"2023-06-28","0.170091","0.258","18","Hillsborough","Tampa"
"2023-06-29","0.228429","0.391","6","Hillsborough","Tampa"
"2023-06-30","0.31181","0.597","6","Hillsborough","Tampa"
"2023-01-01","0.294737","0.6","23","Hillsborough","Tampa"
"2023-01-02","0.279167","0.7","1","Hillsborough","Tampa"
"2023-01-03","0.229167","0.3","9","Hillsborough","Tampa"
"2023-01-04","0.2125","0.3","21","Hillsborough","Tampa"
"2023-01-05","0.266667","0.4","21","Hillsborough","Tampa"
"2023-01-06","0.35","0.4","0","Hillsborough","Tampa"
"2023-01-07","0.341667","0.4","0","Hillsborough","Tampa"
"2023-01-08","0.315","0.5","0","Hillsborough","Tampa"
"2023-01-09","0.325","0.6","7","Hillsborough","Tampa"
"2023-01-10","0.2375","0.4","10","Hillsborough","Tampa"
"2023-01-11","0.475","0.7","11","Hillsborough","Tampa"
"2023-01-19","0.2","0.2","20","Hillsborough","Tampa"
"2023-01-20","0.420833","0.5","9","Hillsborough","Tampa"
"2023-01-21","0.4375","0.5","0","Hillsborough","Tampa"
"2023-01-22","0.320833","0.4","0","Hillsborough","Tampa"
"2023-01-23","0.3625","0.4","5","Hillsborough","Tampa"
"2023-01-24","0.316667","0.4","9","Hillsborough","Tampa"
"2023-01-25","0.3","0.4","6","Hillsborough","Tampa"
"2023-01-26","0.208333","0.3","10","Hillsborough","Tampa"
"2023-01-27","0.225","0.3","0","Hillsborough","Tampa"
"2023-01-28","0.241667","0.3","0","Hillsborough","Tampa"
"2023-01-29","0.170833","0.3","0","Hillsborough","Tampa"
"2023-01-30","0.154167","0.3","0","Hillsborough","Tampa"
"2023-01-31","0.242105","0.4","22","Hillsborough","Tampa"
"2023-02-01","0.454167","0.8","7","Hillsborough","Tampa"
"2023-02-02","0.391667","0.8","8","Hillsborough","Tampa"
"2023-02-03","0.395833","0.5","12","Hillsborough","Tampa"
"2023-02-04","0.429167","0.5","0","Hillsborough","Tampa"
"2023-02-05","0.454167","0.5","0","Hillsborough","Tampa"
"2023-02-06","0.433333","0.5","0","Hillsborough","Tampa"
"2023-02-07","0.4375","0.5","7","Hillsborough","Tampa"
"2023-02-08","0.354167","0.5","7","Hillsborough","Tampa"
"2023-02-09","0.233333","0.3","7","Hillsborough","Tampa"
"2023-02-10","0.2","0.2","0","Hillsborough","Tampa"
"2023-02-11","0.2","0.2","0","Hillsborough","Tampa"
"2023-02-12","0.254167","0.3","4","Hillsborough","Tampa"
"2023-02-13","0.308333","0.4","7","Hillsborough","Tampa"
"2023-02-14","0.417647","0.6","8","Hillsborough","Tampa"
"2023-02-15","0.26087","0.5","0","Hillsborough","Tampa"
"2023-02-16","0.220833","0.4","0","Hillsborough","Tampa"
"2023-02-17","0.2","0.2","0","Hillsborough","Tampa"
"2023-02-18","0.258333","0.3","10","Hillsborough","Tampa"
"2023-02-19","0.229167","0.3","0","Hillsborough","Tampa"
"2023-02-20","0.34375","0.5","7","Hillsborough","Tampa"
"2023-02-21","0.171429","0.2","8","Hillsborough","Tampa"
"2023-02-22","0.2","0.2","0","Hillsborough","Tampa"
"2023-03-03","0.1","0.1","22","Hillsborough","Tampa"
"2023-03-04","0.1875","0.3","14","Hillsborough","Tampa"
"2023-03-05","0.316667","0.4","20","Hillsborough","Tampa"
"2023-03-06","0.3375","0.4","0","Hillsborough","Tampa"
"2023-03-07","0.316667","0.4","10","Hillsborough","Tampa"
"2023-03-08","0.35","0.4","10","Hillsborough","Tampa"
"2023-03-09","0.288235","0.3","0","Hillsborough","Tampa"
"2023-03-10","0.2","0.2","21","Hillsborough","Tampa"
"2023-03-11","0.25","0.4","23","Hillsborough","Tampa"
"2023-03-12","0.278571","0.5","1","Hillsborough","Tampa"
"2023-03-13","0.175","0.3","20","Hillsborough","Tampa"
"2023-03-14","0.2","0.2","0","Hillsborough","Tampa"
"2023-03-15","0.3","0.3","19","Hillsborough","Tampa"
"2023-03-16","0.204167","0.3","0","Hillsborough","Tampa"
"2023-03-17","0.216667","0.3","10","Hillsborough","Tampa"
"2023-03-18","0.283333","0.4","20","Hillsborough","Tampa"
"2023-03-19","0.279167","0.3","0","Hillsborough","Tampa"
"2023-03-20","0.258333","0.3","7","Hillsborough","Tampa"
"2023-03-21","0.270833","0.4","7","Hillsborough","Tampa"
"2023-03-22","0.275","0.4","10","Hillsborough","Tampa"
"2023-04-01","0.094737","0.1","5","Hillsborough","Tampa"
"2023-04-02","0.170833","0.3","23","Hillsborough","Tampa"
"2023-04-03","0.21875","0.3","0","Hillsborough","Tampa"
"2023-04-04","0.458333","0.6","7","Hillsborough","Tampa"
"2023-04-05","0.34375","0.5","0","Hillsborough","Tampa"
"2023-04-06","0.191667","0.3","19","Hillsborough","Tampa"
"2023-04-07","0.208333","0.3","0","Hillsborough","Tampa"
"2023-04-08","0.2","0.3","0","Hillsborough","Tampa"
"2023-04-09","0.225","0.3","0","Hillsborough","Tampa"
"2023-04-10","0.195833","0.3","11","Hillsborough","Tampa"
"2023-04-11","0.195833","0.2","0","Hillsborough","Tampa"
"2023-04-12","0.191667","0.3","11","Hillsborough","Tampa"
"2023-04-13","0.158333","0.2","10","Hillsborough","Tampa"
"2023-04-14","0.2","0.2","0","Hillsborough","Tampa"
"2023-04-15","0.170833","0.3","6","Hillsborough","Tampa"
"2023-04-16","0.191667","0.3","20","Hillsborough","Tampa"
"2023-04-17","0.220833","0.3","8","Hillsborough","Tampa"
"2023-04-18","0.273913","0.4","8","Hillsborough","Tampa"
"2023-04-19","0.281818","0.4","8","Hillsborough","Tampa"
"2023-04-20","0.245833","0.3","5","Hillsborough","Tampa"
"2023-04-21","0.2125","0.3","6","Hillsborough","Tampa"
"2023-04-22","0.266667","0.4","10","Hillsborough","Tampa"
"2023-04-23","0.241667","0.3","0","Hillsborough","Tampa"
"2023-04-24","0.2625","0.3","0","Hillsborough","Tampa"
"2023-04-25","0.2125","0.3","18","Hillsborough","Tampa"
"2023-04-26","0.241667","0.3","0","Hillsborough","Tampa"
"2023-04-27","0.2","0.2","0","Hillsborough","Tampa"
"2023-04-28","0.2","0.2","0","Hillsborough","Tampa"
"2023-04-29","0.2","0.2","0","Hillsborough","Tampa"
"2023-04-30","0.241667","0.3","5","Hillsborough","Tampa"
"2023-05-01","0.2375","0.3","5","Hillsborough","Tampa"
"2023-05-02","0.229167","0.3","13","Hillsborough","Tampa"
"2023-05-03","0.2625","0.4","8","Hillsborough","Tampa"
"2023-05-04","0.229167","0.3","5","Hillsborough","Tampa"
"2023-05-05","0.208333","0.3","6","Hillsborough","Tampa"
"2023-05-06","0.158333","0.3","19","Hillsborough","Tampa"
